temp,humidity,predicted_disease,image_path
33.2,45.2,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flip1.jpg
32.9,39.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flippil_color_25.jpg
32.0,41.2,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoom6.jpg
31.9,37.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_constract_39.jpg
34.1,28.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_sharpness_25.jpg
34.3,27.8,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_brightness_3.jpg
34.6,24.9,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flippil_brightness_7.jpg
34.8,31.9,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_sharpness_12.jpg
34.8,31.6,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_constract_2.jpg
31.8,49.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_color_7.jpg
30.9,49.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_sharpness_29.jpg
33.4,47.5,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flippil_brightness_18.jpg
34.0,49.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\17.jpg
30.6,71.0,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flippil_sharpness_3.jpg
31.2,70.4,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\32.jpg
30.8,73.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_constract_25.jpg
31.7,71.2,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_constract_16.jpg
31.4,73.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_brightness_23.jpg
31.9,72.2,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_constract_21.jpg
31.5,70.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_constract_15.jpg
30.2,75.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_brightness_32.jpg
30.6,77.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flip22.jpg
30.8,70.8,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_color_37.jpg
31.8,74.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_brightness_11.jpg
31.6,71.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_9.jpg
30.7,76.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_sharpness_8.jpg
31.6,71.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flip13.jpg
31.3,72.5,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_constract_17.jpg
32.0,71.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_sharpness_6.jpg
32.4,74.6,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_color_21.jpg
30.5,73.5,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flippil_sharpness_35.jpg
31.7,74.8,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\29.jpg
31.5,74.6,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_color_9.jpg
30.4,70.2,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flippil_brightness_38.jpg
30.7,72.2,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_sharpness_28.jpg
30.6,74.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_sharpness_36.jpg
30.2,74.0,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoom11.jpg
31.0,70.9,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_color_29.jpg
30.7,73.0,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_brightness_28.jpg
31.6,71.8,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_color_20.jpg
30.8,72.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_sharpness_17.jpg
30.4,73.1,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_color_23.jpg
30.0,75.2,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_sharpness_13.jpg
31.5,71.6,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\34.jpg
30.0,74.0,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\rotate_zoompil_sharpness_16.jpg
30.3,73.8,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\vertical_flippil_brightness_16.jpg
30.1,73.6,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\pil_constract_31.jpg
30.1,73.7,Bacterial Blight,D:\crops\dataset\cotton\Bacterial blight\random_crop_pil_constract_18.jpg
29.9,73.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_3.jpg
28.3,74.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip32.jpg
29.8,75.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_31.jpg
27.9,77.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_22.jpg
29.4,78.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_20.jpg
29.3,79.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_19.jpg
29.9,76.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_27.jpg
29.8,78.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_1.jpg
29.8,78.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\26.jpg
29.0,75.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_16.jpg
28.6,78.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_15.jpg
28.5,79.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_22.jpg
28.8,78.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_3.jpg
28.9,77.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_13.jpg
29.0,75.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_28.jpg
29.2,78.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_38.jpg
29.2,72.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_31.jpg
28.6,78.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_20.jpg
29.6,72.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_23.jpg
26.3,73.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom34.jpg
26.4,73.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_14.jpg
25.4,72.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip9.jpg
25.8,79.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_11.jpg
26.1,77.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_8.jpg
26.4,74.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_brightness_14.jpg
24.4,64.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_brightness_23.jpg
26.1,73.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_3.jpg
24.8,67.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_37.jpg
24.9,64.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip36.jpg
26.6,77.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_31.jpg
27.0,76.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_27.jpg
28.1,72.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_28.jpg
23.8,60.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_33.jpg
23.7,62.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_24.jpg
23.2,64.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_9.jpg
23.8,61.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_31.jpg
25.0,75.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_10.jpg
28.1,76.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_13.jpg
29.5,73.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_8.jpg
28.6,71.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_33.jpg
28.1,73.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_2.jpg
28.8,74.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_20.jpg
28.3,70.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_20.jpg
28.8,71.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_27.jpg
29.1,70.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_brightness_32.jpg
29.1,73.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_38.jpg
29.0,75.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip38.jpg
29.2,74.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_12.jpg
29.6,72.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_1.jpg
29.9,72.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_33.jpg
29.9,72.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_2.jpg
29.5,70.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_40.jpg
29.8,79.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_40.jpg
29.8,73.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom19.jpg
28.7,79.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_8.jpg
28.8,79.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_11.jpg
28.8,78.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_30.jpg
28.8,76.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_34.jpg
29.0,77.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_37.jpg
28.5,79.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_6.jpg
28.4,79.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_23.jpg
29.5,78.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_17.jpg
29.9,75.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_5.jpg
29.8,72.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_27.jpg
28.8,74.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_34.jpg
28.7,71.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_34.jpg
29.2,70.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_9.jpg
28.3,70.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_12.jpg
28.2,70.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_40.jpg
28.5,71.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_17.jpg
29.8,70.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\16.jpg
29.1,76.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_28.jpg
29.8,70.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_1.jpg
29.1,78.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_34.jpg
23.4,79.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_14.jpg
26.5,78.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\4.jpg
26.9,70.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_25.jpg
25.2,70.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_10.jpg
25.3,72.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_5.jpg
24.8,63.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_1.jpg
24.1,73.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_3.jpg
24.2,74.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_36.jpg
24.6,72.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_34.jpg
24.4,62.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_36.jpg
26.5,72.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\21.jpg
25.8,73.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_23.jpg
25.5,74.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_24.jpg
21.9,63.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_11.jpg
22.0,60.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\31.jpg
22.7,69.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\28.jpg
23.7,69.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_31.jpg
24.5,64.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom21.jpg
24.5,72.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_4.jpg
24.6,77.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_26.jpg
23.8,69.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_39.jpg
24.0,76.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_8.jpg
23.7,78.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_5.jpg
23.6,72.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_40.jpg
23.7,69.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_15.jpg
24.6,60.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_27.jpg
23.7,67.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_31.jpg
23.9,68.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_brightness_6.jpg
28.1,75.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_26.jpg
28.3,71.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_9.jpg
29.0,73.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\36.jpg
28.9,74.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_15.jpg
29.3,77.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_11.jpg
29.5,70.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_1.jpg
28.6,73.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_10.jpg
28.1,70.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_3.jpg
28.4,71.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_brightness_24.jpg
29.2,75.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_22.jpg
29.7,78.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_32.jpg
29.8,77.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_16.jpg
29.5,78.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_34.jpg
29.8,79.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\22.jpg
29.2,72.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_1.jpg
29.5,71.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_23.jpg
29.4,72.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_14.jpg
29.9,78.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_28.jpg
29.8,78.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_8.jpg
29.7,78.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_9.jpg
28.3,76.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_5.jpg
29.3,79.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_34.jpg
28.4,79.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_29.jpg
28.7,79.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_39.jpg
28.8,79.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_36.jpg
28.5,77.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_5.jpg
28.5,70.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_15.jpg
29.6,71.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_40.jpg
23.8,66.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_38.jpg
24.8,62.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_26.jpg
24.5,62.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\aug_800.jpg
23.8,66.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_3.jpg
22.3,65.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom26.jpg
23.0,64.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_36.jpg
24.1,61.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom31.jpg
24.0,66.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_3.jpg
24.1,64.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_14.jpg
25.2,71.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip16.jpg
24.5,68.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_24.jpg
24.1,76.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_1.jpg
28.7,70.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_6.jpg
29.1,76.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_25.jpg
29.7,71.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_16.jpg
27.4,77.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_8.jpg
29.4,79.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_8.jpg
29.2,75.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_32.jpg
29.9,76.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_20.jpg
29.9,79.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom8.jpg
29.5,75.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_33.jpg
29.7,74.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_34.jpg
29.2,77.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_36.jpg
29.6,79.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_33.jpg
28.8,76.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_sharpness_28.jpg
29.9,73.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_32.jpg
23.7,61.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_5.jpg
23.0,60.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_36.jpg
22.1,62.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_brightness_17.jpg
20.1,60.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_brightness_18.jpg
20.2,64.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_35.jpg
20.4,62.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_9.jpg
20.5,64.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_18.jpg
22.0,63.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_23.jpg
20.6,61.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_39.jpg
21.7,61.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_sharpness_3.jpg
23.7,61.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom30.jpg
21.8,65.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_17.jpg
20.8,68.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\29.jpg
20.3,63.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_26.jpg
24.1,66.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_39.jpg
25.6,70.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_40.jpg
29.2,75.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_29.jpg
28.6,76.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_31.jpg
29.3,71.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_30.jpg
29.9,76.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_27.jpg
29.6,73.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_30.jpg
29.4,74.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_27.jpg
28.4,78.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_35.jpg
29.9,74.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_17.jpg
29.8,74.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_30.jpg
28.8,72.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_16.jpg
28.8,77.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_36.jpg
29.5,70.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_28.jpg
26.7,79.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_22.jpg
28.9,74.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_12.jpg
28.8,77.4,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_color_34.jpg
29.6,75.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_26.jpg
29.1,79.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip26.jpg
29.2,77.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_37.jpg
27.9,74.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_color_5.jpg
26.0,79.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_8.jpg
27.8,73.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_color_10.jpg
29.1,73.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_color_14.jpg
29.9,72.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_brightness_17.jpg
29.8,72.9,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_brightness_33.jpg
28.9,74.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\pil_constract_12.jpg
29.0,72.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\aug_800.jpg
27.6,75.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_7.jpg
27.7,70.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_32.jpg
27.6,71.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\25.jpg
28.5,72.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom6.jpg
28.6,71.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_constract_15.jpg
27.5,72.5,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom33.jpg
25.5,71.6,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_10.jpg
25.3,70.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_sharpness_35.jpg
24.8,69.7,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flip26.jpg
24.7,68.0,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_constract_38.jpg
24.9,66.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_31.jpg
24.3,64.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoompil_constract_36.jpg
21.0,70.3,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom3.jpg
20.9,70.2,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\random_crop_pil_sharpness_14.jpg
20.6,68.1,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\vertical_flippil_brightness_7.jpg
20.6,63.8,Powdery mildew,D:\crops\dataset\cotton\Powdery mildew\rotate_zoom19.jpg
